0,4,1,2
0.02,3,6,5
0.04,5,7,5
0.06,1,4,4
0.08,3,1,2
0.1,5,6,3
0.12,6,8,5
0.14,3,4,4
0.16,5,1,4
0.18,2742,2823,2700
0.2,6645,6864,6739
0.22,7040,7187,7230
0.24,7376,7361,7430
0.26,7358,7395,7447
0.28,7440,7642,7435
0.3,7487,7486,7478
0.32,7323,7643,7570
0.34,7446,7466,7493
0.36,4531,4461,4623
0.38,1372,1324,1411
0.4,813,786,780
0.42,542,535,592
0.44,472,539,481
0.46,403,403,426
0.48,408,437,408
0.5,442,430,403
0.52,412,413,429
0.54,458,458,444
0.56,479,430,448
0.58,494,443,514
0.6,472,474,554
0.62,510,507,500
0.64,535,543,530
0.66,537,501,558
0.68,556,590,633
0.7,579,614,572
0.72,581,632,608
0.74,669,650,648
0.76,651,598,603
0.78,646,655,634
0.8,688,648,682
0.82,708,685,698
0.84,687,742,705
0.86,733,774,728
0.88,749,739,741
0.9,777,747,806
0.92,797,825,814
0.94,816,841,718
0.96,865,780,852
0.98,909,888,808
1,836,902,819
1.02,878,865,866
1.04,823,899,851
1.06,922,845,888
1.08,901,912,924
1.1,906,945,1005
1.12,926,934,957
1.14,1018,973,965
1.16,989,942,939
1.18,1009,971,1024
1.2,1003,1001,1061
1.22,1011,1029,979
1.24,1000,969,948
1.26,1013,976,1018
1.28,1053,1003,1013
1.3,1003,1071,1077
1.32,1039,1098,962
1.34,1086,1031,1066
1.36,1079,1101,1073
1.38,1030,1055,1088
1.4,1106,1043,1110
1.42,1173,1140,1002
1.44,1185,1136,1091
1.46,1103,1132,1083
1.48,1069,1120,1129
1.5,1158,1207,1095
1.52,1154,1141,1126
1.54,1144,1132,1249
1.56,1156,1129,1206
1.58,1135,1151,1215
1.6,1198,1244,1157
1.62,1211,1246,1197
1.64,1163,1191,1221
1.66,1245,1215,1180
1.68,1219,1217,1241
1.7,1218,1232,1219
1.72,1222,1145,1212
1.74,1239,1249,1212
1.76,1289,1258,1189
1.78,1258,1249,1224
1.8,1247,1281,1279
1.82,1300,1249,1257
1.84,1272,1254,1270
1.86,1285,1308,1328
1.88,1259,1285,1284
1.9,1302,1295,1215
1.92,1246,1304,1257
1.94,1271,1270,1345
1.96,1354,1312,1245
1.98,1279,1348,1272
2,1286,1313,1301
2.02,1287,1332,1295
2.04,1320,1337,1374
2.06,1303,1333,1282
2.08,1399,1330,1374
2.1,1318,1294,1354
2.12,1363,1328,1357
2.14,1335,1293,1297
2.16,1244,1383,1356
2.18,1324,1369,1363
2.2,1358,1343,1324
2.22,1355,1351,1336
2.24,1367,1230,1359
2.26,1329,1302,1305
2.28,1316,1410,1332
2.3,1358,1338,1315
2.32,1308,1312,1413
2.34,1342,1373,1379
2.36,1381,1372,1359
2.38,1332,1418,1319
2.4,1357,1396,1382
2.42,1332,1360,1357
2.44,1446,1342,1329
2.46,1386,1390,1311
2.48,1423,1352,1373
2.5,1365,1299,1365
2.52,1380,1353,1372
2.54,1356,1375,1396
2.56,1393,1372,1354
2.58,1350,1453,1357
2.6,1355,1417,1328
2.62,1388,1287,1370
2.64,1436,1382,1313
2.66,1478,1398,1384
2.68,1380,1333,1336
2.7,1360,1383,1334
2.72,1402,1416,1377
2.74,1382,1400,1347
2.76,1413,1332,1307
2.78,1388,1356,1366
2.8,1414,1348,1378
2.82,1388,1416,1370
2.84,1380,1337,1367
2.86,1276,1375,1354
2.88,1385,1377,1355
2.9,1360,1355,1411
2.92,1402,1352,1316
2.94,1350,1399,1298
2.96,1340,1336,1316
2.98,1417,1423,1370
3,1379,1331,1347
3.02,1373,1327,1333
3.04,1356,1343,1388
3.06,1319,1296,1298
3.08,1358,1337,1350
3.1,1415,1305,1338
3.12,1278,1390,1332
3.14,1370,1396,1361
3.16,1294,1318,1300
3.18,1312,1441,1374
3.2,1290,1290,1403
3.22,1358,1360,1354
3.24,1256,1392,1388
3.26,1313,1308,1381
3.28,1360,1357,1325
3.3,1312,1318,1323
3.32,1345,1264,1456
3.34,1307,1272,1282
3.36,1276,1379,1367
3.38,1288,1310,1332
3.4,1377,1373,1356
3.42,1390,1332,1323
3.44,1308,1303,1322
3.46,1375,1325,1324
3.48,1367,1327,1323
3.5,1367,1325,1307
3.52,1228,1310,1292
3.54,1313,1345,1323
3.56,1321,1293,1305
3.58,1332,1304,1295
3.6,1276,1320,1340
3.62,1322,1258,1317
3.64,1285,1245,1319
3.66,1330,1338,1368
3.68,1371,1218,1290
3.7,1335,1339,1294
3.72,1258,1334,1240
3.74,1318,1289,1254
3.76,1249,1252,1236
3.78,1272,1254,1232
3.8,1240,1376,1294
3.82,1292,1316,1390
3.84,1295,1238,1329
3.86,1336,1282,1208
3.88,1263,1270,1217
3.9,1281,1250,1247
3.92,1347,1218,1242
3.94,1196,1298,1270
3.96,1261,1317,1269
3.98,1287,1317,1189
4,1261,1312,1252
4.02,1312,1241,1266
4.04,1281,1204,1244
4.06,1318,1303,1219
4.08,1213,1268,1241
4.1,1247,1173,1243
4.12,1217,1212,1270
4.14,1198,1245,1188
4.16,1212,1176,1197
4.18,1176,1213,1260
4.2,1199,1226,1195
4.22,1261,1229,1206
4.24,1201,1242,1291
4.26,1175,1215,1223
4.28,1264,1239,1241
4.3,1163,1215,1184
4.32,1126,1186,1162
4.34,1192,1218,1191
4.36,1144,1255,1111
4.38,1176,1168,1123
4.4,1273,1245,1171
4.42,1129,1229,1213
4.44,1176,1190,1182
4.46,1211,1187,1144
4.48,1166,1246,1117
4.5,1144,1207,1085
4.52,1228,1177,1189
