0,6,3,1
0.02,7,8,4
0.04,1,2,4
0.06,5,1,4
0.08,3,2,1
0.1,3,3,2
0.12,4,6,6
0.14,3,3,4
0.16,3,9,2
0.18,11202,11282,11035
0.2,32119,32202,31804
0.22,35160,34740,34350
0.24,35345,35247,35269
0.26,35190,35357,35065
0.28,35489,35514,34734
0.3,35161,35033,34646
0.32,34861,35145,34279
0.34,34236,34536,34106
0.36,24697,24634,24167
0.38,7919,7783,7713
0.4,3037,3149,2978
0.42,1763,1762,1659
0.44,1061,1038,1080
0.46,782,742,776
0.48,605,623,557
0.5,536,529,499
0.52,418,495,464
0.54,434,452,418
0.56,402,364,397
0.58,390,405,366
0.6,379,450,373
0.62,416,403,362
0.64,416,425,394
0.66,423,411,392
0.68,414,434,434
0.7,421,406,459
0.72,454,399,443
0.74,450,464,438
0.76,452,460,460
0.78,510,479,484
0.8,497,447,490
0.82,491,528,481
0.84,535,499,496
0.86,497,501,482
0.88,572,508,532
0.9,532,487,556
0.92,557,567,491
0.94,559,525,518
0.96,540,513,564
0.98,546,567,592
1,606,564,598
1.02,628,557,583
1.04,596,603,585
1.06,582,635,573
1.08,627,597,661
1.1,676,644,624
1.12,658,706,636
1.14,645,679,635
1.16,682,694,626
1.18,623,640,702
1.2,702,652,679
1.22,701,703,602
1.24,665,720,682
1.26,719,633,708
1.28,704,737,734
1.3,743,679,647
1.32,755,760,715
1.34,741,739,737
1.36,773,748,743
1.38,794,752,766
1.4,768,782,754
1.42,795,830,779
1.44,773,746,751
1.46,734,739,748
1.48,784,748,767
1.5,758,816,791
1.52,831,801,818
1.54,818,853,806
1.56,814,844,795
1.58,812,801,858
1.6,833,832,803
1.62,830,767,794
1.64,876,770,807
1.66,863,846,832
1.68,865,889,857
1.7,858,831,885
1.72,848,857,889
1.74,902,859,857
1.76,883,895,826
1.78,860,864,801
1.8,869,898,884
1.82,806,882,870
1.84,860,866,851
1.86,890,897,893
1.88,931,904,889
1.9,873,892,859
1.92,934,923,922
1.94,953,957,874
1.96,927,923,875
1.98,900,884,930
2,919,919,933
2.02,892,902,909
2.04,914,910,913
2.06,936,888,951
2.08,960,968,956
2.1,903,929,926
2.12,922,922,940
2.14,906,966,938
2.16,959,936,895
2.18,971,926,925
2.2,961,901,985
2.22,966,952,941
2.24,943,1031,922
2.26,977,931,974
2.28,1000,923,1007
2.3,940,983,920
2.32,980,886,918
2.34,978,954,953
2.36,938,945,906
2.38,976,952,901
2.4,922,933,952
2.42,910,973,926
2.44,1023,943,983
2.46,995,1014,984
2.48,1006,1029,946
2.5,958,978,909
2.52,991,1000,987
2.54,977,969,986
2.56,985,994,988
2.58,1068,1004,942
2.6,956,970,945
2.62,1024,971,943
2.64,967,957,953
2.66,953,969,1004
2.68,979,946,946
2.7,999,998,1004
2.72,919,941,972
2.74,1022,1045,953
2.76,1078,1005,997
2.78,1006,946,999
2.8,1012,951,972
2.82,952,993,976
2.84,1039,990,987
2.86,1001,987,989
2.88,1005,957,978
2.9,1064,964,1001
2.92,1002,1047,1007
2.94,950,1004,967
2.96,1045,977,982
2.98,1021,1013,957
3,938,987,1013
3.02,1005,999,1021
3.04,983,936,973
3.06,1031,1043,946
3.08,1011,1019,943
3.1,983,941,961
3.12,1018,985,910
3.14,970,929,924
