0,0,0,0
0.02,2,0,0
0.04,0,0,0
0.06,0,0,0
0.08,0,0,0
0.1,0,0,0
0.12,0,0,0
0.14,0,0,0
0.16,0,0,0
0.18,0,0,0
0.2,0,0,0
0.22,0,0,0
0.24,0,0,0
0.26,0,0,0
0.28,0,0,0
0.3,412,403,425
0.32,1133,1122,1108
0.34,337,383,421
0.36,27,22,28
0.38,17,16,14
0.4,23,15,11
0.42,12,11,20
0.44,16,2,11
0.46,12,10,19
0.48,21,21,17
0.5,11,19,15
0.52,26,15,19
0.54,17,15,13
0.56,12,19,16
0.58,22,17,18
0.6,13,14,18
0.62,19,18,19
0.64,26,19,25
0.66,24,13,17
0.68,18,25,27
0.7,21,24,28
0.72,21,33,35
0.74,18,23,24
0.76,25,23,25
0.78,29,25,36
0.8,30,26,26
0.82,35,33,29
0.84,31,45,41
0.86,25,33,40
0.88,23,25,37
0.9,36,40,29
0.92,30,35,31
0.94,32,29,37
0.96,33,51,41
0.98,33,33,38
1,41,42,35
1.02,44,40,37
1.04,33,38,49
1.06,43,47,45
1.08,48,43,53
1.1,44,42,34
1.12,43,38,56
1.14,51,38,48
1.16,53,50,41
1.18,44,49,38
1.2,42,49,47
1.22,43,34,49
1.24,41,42,52
1.26,44,40,35
1.28,45,46,52
1.3,48,49,43
1.32,43,51,35
1.34,46,51,51
1.36,54,55,53
1.38,50,50,51
1.4,47,57,57
1.42,56,48,63
1.44,53,47,42
1.46,45,54,54
1.48,51,36,63
1.5,58,44,45
1.52,45,62,47
1.54,57,51,62
1.56,49,65,45
1.58,59,44,42
1.6,61,52,61
1.62,70,43,42
1.64,61,46,38
1.66,60,68,64
1.68,46,56,52
1.7,67,49,55
1.72,61,51,53
1.74,59,43,67
1.76,52,51,73
1.78,58,55,51
1.8,50,58,62
1.82,65,52,66
1.84,57,57,51
1.86,51,69,67
1.88,62,55,70
1.9,76,56,51
1.92,69,61,66
1.94,67,50,53
1.96,55,73,74
1.98,57,59,71
2,68,67,64
2.02,53,78,62
2.04,70,73,67
2.06,72,77,80
2.08,58,50,58
2.1,65,59,54
2.12,60,64,64
2.14,64,81,59
2.16,56,74,51
2.18,60,63,56
2.2,46,62,68
2.22,57,57,68
2.24,76,71,57
2.26,44,65,62
2.28,62,53,57
2.3,64,72,77
2.32,55,60,58
2.34,69,65,63
2.36,64,51,63
2.38,59,65,69
2.4,70,71,69
2.42,53,62,57
2.44,69,54,60
2.46,73,61,77
2.48,57,67,68
2.5,70,65,57
2.52,62,55,58
2.54,67,56,69
2.56,79,70,61
2.58,68,75,64
2.6,68,78,73
2.62,56,77,71
2.64,50,65,74
2.66,60,54,76
2.68,52,66,55
2.7,51,76,53
2.72,71,68,82
2.74,71,67,86
2.76,71,76,60
2.78,61,59,78
2.8,89,72,80
2.82,66,68,68
2.84,71,66,63
2.86,76,58,67
2.88,69,70,84
2.9,86,72,75
2.92,68,67,65
2.94,76,73,74
2.96,63,75,60
2.98,77,74,77
3,61,59,67
3.02,68,61,70
3.04,74,84,78
3.06,60,70,59
3.08,73,65,77
3.1,61,73,76
3.12,65,58,63
3.14,59,74,64
3.16,60,65,79
3.18,85,60,73
3.2,73,71,76
3.22,67,68,71
3.24,78,68,58
3.26,79,70,67
3.28,66,63,54
3.3,73,58,61
3.32,71,64,83
3.34,63,64,79
3.36,85,74,67
3.38,82,76,53
3.4,73,73,70
3.42,62,84,69
3.44,61,64,91
3.46,80,52,73
3.48,73,65,72
3.5,75,64,97
3.52,69,73,63
3.54,71,67,64
3.56,80,60,53
3.58,62,55,92
3.6,63,75,75
3.62,65,68,63
3.64,75,57,78
3.66,86,55,56
3.68,73,81,72
3.7,73,78,78
3.72,72,60,57
3.74,72,64,60
3.76,60,55,75
3.78,66,77,70
3.8,60,58,73
3.82,56,73,70
3.84,70,72,79
3.86,54,57,58
3.88,64,66,71
3.9,88,61,63
3.92,75,63,60
3.94,73,72,55
3.96,57,77,68
3.98,68,68,67
4,66,80,63
4.02,62,75,83
4.04,60,61,49
4.06,70,64,71
4.08,66,67,60
4.1,59,68,62
4.12,59,69,71
4.14,64,65,52
4.16,60,44,59
4.18,59,65,65
4.2,75,51,57
4.22,60,52,69
4.24,69,62,72
4.26,70,69,76
4.28,49,61,55
4.3,41,78,67
4.32,62,72,64
4.34,65,56,70
4.36,45,68,69
4.38,70,66,78
4.4,56,63,67
4.42,70,69,68
4.44,74,71,74
4.46,61,61,61
4.48,58,59,72
4.5,55,63,69
4.52,61,77,54
4.54,67,63,73
4.56,60,60,70
4.58,63,62,67
4.6,71,68,65
4.62,72,62,69
4.64,53,77,59
4.66,48,54,71
4.68,68,64,48
4.7,52,46,65
4.72,56,41,54
4.74,58,63,61
4.76,55,62,49
4.78,62,58,46
4.8,64,52,65
4.82,58,61,53
4.84,46,58,53
4.86,51,63,68
4.88,65,64,60
4.9,51,57,63
4.92,48,63,59
4.94,53,55,47
4.96,44,50,55
4.98,60,54,64
5,50,49,43
5.02,54,65,67
5.04,68,58,44
5.06,63,61,59
5.08,62,60,58
5.1,73,54,50
5.12,58,51,50
5.14,58,55,69
5.16,66,63,56
5.18,56,68,66
5.2,50,68,62
5.22,46,49,52
5.24,53,42,56
5.26,50,52,65
5.28,62,61,54
5.3,43,58,53
5.32,53,40,58
5.34,70,45,44
5.36,59,59,48
5.38,70,66,47
5.4,45,46,55
5.42,46,42,58
5.44,44,61,55
5.46,65,45,63
5.48,49,50,53
5.5,57,63,58
5.52,41,42,48
5.54,52,52,59
5.56,39,45,53
5.58,53,53,36
5.6,45,59,43
5.62,61,57,62
5.64,62,72,59
5.66,56,54,62
5.68,43,54,46
5.7,56,53,52
5.72,51,49,55
5.74,43,41,63
5.76,55,36,49
5.78,55,46,44
5.8,37,58,72
5.82,48,64,57
5.84,45,41,55
5.86,39,56,37
5.88,56,52,42
5.9,63,48,37
5.92,46,39,45
5.94,38,38,51
5.96,48,49,62
5.98,62,55,48
6,50,42,49
6.02,51,60,63
6.04,56,47,66
6.06,49,44,44
6.08,50,45,58
6.1,56,49,50
6.12,41,38,45
6.14,47,47,50
6.16,47,44,47
6.18,52,44,54
6.2,39,40,38
6.22,45,52,47
6.24,46,40,42
6.26,59,44,44
6.28,53,38,52
6.3,46,63,42
